Pollutants
	city: Ciudad de M&eacute;xico,averages ps
	cityCode: MEX
	country: M&eacute;xico
	mesurementAgency: SIMAT
	URL: http://www.aire.df.gob.mx
	timeStamp: 2022/01/01 al 2022/11/11
	average_interval: 001h
	date,"id_station",id_parameter,value,unit
28/08/2022,VIF,PM10,25,2
28/08/2022,MPA,PM10,20,2
28/08/2022,MPA,PM2.5,17,2
28/08/2022,BJU,PM10,19,2
28/08/2022,BJU,PM2.5,16,2
28/08/2022,INN,PM10,18,2
28/08/2022,INN,PM2.5,14,2
28/08/2022,FAR,PM2.5,16,2
28/08/2022,SAC,PM2.5,18,2
29/08/2022,ACO,PM10,27,2
29/08/2022,ATI,PM10,22,2
29/08/2022,CAM,PM10,35,2
29/08/2022,CAM,PM2.5,20,2
29/08/2022,MON,PM2.5,12,2
29/08/2022,CHO,PM10,20,2
29/08/2022,FAC,PM10,26,2
29/08/2022,IZT,PM10,28,2
29/08/2022,MER,PM10,29,2
29/08/2022,MER,PM2.5,19,2
29/08/2022,NEZ,PM10,24,2
29/08/2022,NEZ,PM2.5,15,2
29/08/2022,SAG,PM10,26,2
29/08/2022,SAG,PM2.5,15,2
29/08/2022,SFE,PM10,26,2
29/08/2022,SFE,PM2.5,19,2
29/08/2022,TAH,PM10,18,2
29/08/2022,TLA,PM10,34,2
29/08/2022,TLA,PM2.5,18,2
29/08/2022,UAX,PM2.5,13,2
29/08/2022,UIZ,PM10,23,2
29/08/2022,UIZ,PM2.5,16,2
29/08/2022,VIF,PM10,33,2
29/08/2022,MPA,PM10,14,2
29/08/2022,MPA,PM2.5,11,2
29/08/2022,BJU,PM10,25,2
29/08/2022,BJU,PM2.5,18,2
29/08/2022,INN,PM10,18,2
29/08/2022,INN,PM2.5,15,2
29/08/2022,FAR,PM2.5,12,2
30/08/2022,ACO,PM10,18,2
30/08/2022,ATI,PM10,18,2
30/08/2022,CAM,PM10,28,2
30/08/2022,CAM,PM2.5,14,2
30/08/2022,MON,PM2.5,10,2
30/08/2022,CHO,PM10,18,2
30/08/2022,FAC,PM10,23,2
30/08/2022,IZT,PM10,21,2
30/08/2022,MER,PM10,19,2
30/08/2022,MER,PM2.5,11,2
30/08/2022,NEZ,PM10,18,2
30/08/2022,NEZ,PM2.5,11,2
30/08/2022,SAG,PM10,18,2
30/08/2022,SAG,PM2.5,9,2
30/08/2022,SFE,PM10,17,2
30/08/2022,SFE,PM2.5,11,2
30/08/2022,TAH,PM10,19,2
30/08/2022,UAX,PM2.5,9,2
30/08/2022,UIZ,PM10,20,2
30/08/2022,UIZ,PM2.5,12,2
30/08/2022,VIF,PM10,32,2
30/08/2022,MPA,PM10,11,2
30/08/2022,MPA,PM2.5,8,2
30/08/2022,BJU,PM10,17,2
30/08/2022,BJU,PM2.5,11,2
30/08/2022,SAC,PM2.5,11,2
31/08/2022,ACO,PM10,24,2
31/08/2022,ATI,PM10,20,2
31/08/2022,CAM,PM10,31,2
31/08/2022,CAM,PM2.5,17,2
31/08/2022,MON,PM2.5,13,2
31/08/2022,CHO,PM10,21,2
31/08/2022,CUT,PM10,26,2
31/08/2022,IZT,PM10,26,2
31/08/2022,MER,PM10,29,2
31/08/2022,MER,PM2.5,18,2
31/08/2022,NEZ,PM10,22,2
31/08/2022,NEZ,PM2.5,16,2
31/08/2022,SAG,PM10,27,2
31/08/2022,SAG,PM2.5,16,2
31/08/2022,SFE,PM10,22,2
31/08/2022,SFE,PM2.5,15,2
31/08/2022,TAH,PM10,18,2
31/08/2022,TLA,PM10,35,2
31/08/2022,TLA,PM2.5,17,2
31/08/2022,UAX,PM2.5,14,2
31/08/2022,UIZ,PM10,23,2
31/08/2022,UIZ,PM2.5,15,2
31/08/2022,VIF,PM10,29,2
31/08/2022,MPA,PM10,22,2
31/08/2022,MPA,PM2.5,16,2
31/08/2022,BJU,PM10,23,2
31/08/2022,BJU,PM2.5,16,2
31/08/2022,INN,PM10,19,2
31/08/2022,INN,PM2.5,14,2
31/08/2022,SAC,PM2.5,18,2
01/09/2022,ACO,PM10,21,2
01/09/2022,ATI,PM10,16,2
01/09/2022,CAM,PM10,25,2
01/09/2022,CAM,PM2.5,11,2
01/09/2022,CHO,PM10,22,2
01/09/2022,CUT,PM10,33,2
01/09/2022,IZT,PM10,22,2
01/09/2022,NEZ,PM10,18,2
01/09/2022,NEZ,PM2.5,10,2
01/09/2022,SAG,PM10,23,2
01/09/2022,SAG,PM2.5,8,2
01/09/2022,SFE,PM10,16,2
01/09/2022,SFE,PM2.5,10,2
01/09/2022,TAH,PM10,18,2
01/09/2022,TLA,PM10,28,2
01/09/2022,TLA,PM2.5,11,2
01/09/2022,UAX,PM2.5,9,2
01/09/2022,UIZ,PM10,20,2
01/09/2022,UIZ,PM2.5,9,2
01/09/2022,VIF,PM10,23,2
01/09/2022,MPA,PM10,23,2
01/09/2022,MPA,PM2.5,14,2
01/09/2022,BJU,PM10,17,2
01/09/2022,BJU,PM2.5,9,2
01/09/2022,INN,PM10,14,2
01/09/2022,INN,PM2.5,9,2
02/09/2022,ACO,PM10,19,2
02/09/2022,ATI,PM10,15,2
02/09/2022,CAM,PM10,25,2
02/09/2022,CAM,PM2.5,9,2
02/09/2022,MON,PM2.5,6,2
02/09/2022,CHO,PM10,21,2
02/09/2022,CUT,PM10,27,2
02/09/2022,FAC,PM10,25,2
02/09/2022,IZT,PM10,18,2
02/09/2022,NEZ,PM10,17,2
02/09/2022,NEZ,PM2.5,8,2
02/09/2022,SAG,PM10,22,2
02/09/2022,SAG,PM2.5,7,2
02/09/2022,SFE,PM10,14,2
02/09/2022,SFE,PM2.5,7,2
02/09/2022,TAH,PM10,15,2
02/09/2022,TLA,PM10,26,2
02/09/2022,TLA,PM2.5,10,2
02/09/2022,UAX,PM2.5,6,2
02/09/2022,UIZ,PM10,17,2
02/09/2022,UIZ,PM2.5,6,2
02/09/2022,VIF,PM10,24,2
02/09/2022,MPA,PM10,14,2
02/09/2022,MPA,PM2.5,8,2
02/09/2022,BJU,PM10,15,2
02/09/2022,BJU,PM2.5,7,2
02/09/2022,INN,PM10,14,2
02/09/2022,INN,PM2.5,9,2
03/09/2022,ACO,PM10,16,2
03/09/2022,ATI,PM10,12,2
03/09/2022,MON,PM2.5,7,2
03/09/2022,CHO,PM10,18,2
03/09/2022,CUT,PM10,20,2
03/09/2022,FAC,PM10,20,2
03/09/2022,IZT,PM10,17,2
03/09/2022,MER,PM10,15,2
03/09/2022,MER,PM2.5,6,2
03/09/2022,NEZ,PM10,13,2
03/09/2022,NEZ,PM2.5,7,2
03/09/2022,SAG,PM10,21,2
03/09/2022,SAG,PM2.5,8,2
03/09/2022,SFE,PM10,13,2
03/09/2022,SFE,PM2.5,7,2
03/09/2022,TAH,PM10,14,2
03/09/2022,TLA,PM10,29,2
03/09/2022,TLA,PM2.5,14,2
03/09/2022,UAX,PM2.5,6,2
03/09/2022,UIZ,PM10,16,2
03/09/2022,UIZ,PM2.5,5,2
03/09/2022,VIF,PM10,20,2
03/09/2022,MPA,PM10,13,2
03/09/2022,MPA,PM2.5,7,2
03/09/2022,BJU,PM10,14,2
03/09/2022,BJU,PM2.5,7,2
04/09/2022,ACO,PM10,14,2
04/09/2022,ATI,PM10,15,2
04/09/2022,MON,PM2.5,7,2
04/09/2022,CHO,PM10,14,2
04/09/2022,CUT,PM10,17,2
04/09/2022,FAC,PM10,17,2
04/09/2022,IZT,PM10,17,2
04/09/2022,MER,PM10,15,2
04/09/2022,MER,PM2.5,8,2
04/09/2022,NEZ,PM10,14,2
04/09/2022,NEZ,PM2.5,7,2
04/09/2022,SFE,PM10,11,2
04/09/2022,SFE,PM2.5,7,2
04/09/2022,TAH,PM10,14,2
04/09/2022,UAX,PM2.5,7,2
04/09/2022,VIF,PM10,20,2
04/09/2022,MPA,PM10,12,2
04/09/2022,MPA,PM2.5,7,2
04/09/2022,BJU,PM10,13,2
04/09/2022,BJU,PM2.5,7,2
04/09/2022,INN,PM10,13,2
04/09/2022,INN,PM2.5,8,2
05/09/2022,ACO,PM10,12,2
05/09/2022,ATI,PM10,10,2
05/09/2022,MON,PM2.5,5,2
05/09/2022,CHO,PM10,10,2
05/09/2022,CUT,PM10,21,2
05/09/2022,FAC,PM10,16,2
05/09/2022,MER,PM10,8,2
05/09/2022,MER,PM2.5,4,2
05/09/2022,NEZ,PM10,8,2
05/09/2022,NEZ,PM2.5,6,2
05/09/2022,SFE,PM10,8,2
05/09/2022,SFE,PM2.5,5,2
05/09/2022,TAH,PM10,8,2
05/09/2022,TLA,PM10,18,2
05/09/2022,TLA,PM2.5,7,2
05/09/2022,UAX,PM2.5,3,2
05/09/2022,VIF,PM10,23,2
05/09/2022,BJU,PM10,8,2
05/09/2022,BJU,PM2.5,5,2
06/09/2022,ACO,PM10,16,2
06/09/2022,CAM,PM10,27,2
06/09/2022,CAM,PM2.5,14,2
06/09/2022,MON,PM2.5,11,2
06/09/2022,CUT,PM10,23,2
06/09/2022,FAC,PM10,22,2
06/09/2022,MER,PM10,23,2
06/09/2022,MER,PM2.5,15,2
06/09/2022,NEZ,PM10,20,2
06/09/2022,NEZ,PM2.5,12,2
06/09/2022,SAG,PM10,23,2
06/09/2022,SAG,PM2.5,11,2
06/09/2022,SFE,PM10,23,2
06/09/2022,SFE,PM2.5,16,2
06/09/2022,TAH,PM10,18,2
06/09/2022,TLA,PM10,29,2
06/09/2022,TLA,PM2.5,15,2
06/09/2022,UAX,PM2.5,13,2
06/09/2022,UIZ,PM10,25,2
06/09/2022,UIZ,PM2.5,16,2
06/09/2022,VIF,PM10,24,2
06/09/2022,BJU,PM10,20,2
06/09/2022,BJU,PM2.5,13,2
06/09/2022,INN,PM10,9,2
06/09/2022,INN,PM2.5,7,2
06/09/2022,FAR,PM2.5,10,2
07/09/2022,ACO,PM10,15,2
07/09/2022,CAM,PM10,21,2
07/09/2022,CAM,PM2.5,11,2
07/09/2022,MON,PM2.5,10,2
07/09/2022,CUT,PM10,15,2
07/09/2022,FAC,PM10,13,2
07/09/2022,MER,PM10,18,2
07/09/2022,MER,PM2.5,12,2
07/09/2022,NEZ,PM10,18,2
07/09/2022,NEZ,PM2.5,13,2
07/09/2022,SFE,PM10,8,2
07/09/2022,SFE,PM2.5,5,2
07/09/2022,TLA,PM10,19,2
07/09/2022,TLA,PM2.5,8,2
07/09/2022,UIZ,PM10,18,2
07/09/2022,UIZ,PM2.5,13,2
07/09/2022,VIF,PM10,16,2
07/09/2022,CCA,PM2.5,7,2
07/09/2022,MPA,PM10,23,2
07/09/2022,MPA,PM2.5,19,2
07/09/2022,BJU,PM10,16,2
07/09/2022,BJU,PM2.5,11,2
07/09/2022,INN,PM10,8,2
07/09/2022,INN,PM2.5,6,2
07/09/2022,FAR,PM2.5,7,2
08/09/2022,ACO,PM10,15,2
08/09/2022,CAM,PM10,24,2
08/09/2022,CAM,PM2.5,10,2
08/09/2022,MON,PM2.5,6,2
08/09/2022,CUA,PM10,14,2
08/09/2022,CUT,PM10,17,2
08/09/2022,FAC,PM10,18,2
08/09/2022,MER,PM10,19,2
08/09/2022,MER,PM2.5,10,2
08/09/2022,NEZ,PM10,13,2
08/09/2022,NEZ,PM2.5,8,2
08/09/2022,SAG,PM10,20,2
08/09/2022,SAG,PM2.5,7,2
08/09/2022,SFE,PM10,14,2
08/09/2022,SFE,PM2.5,9,2
08/09/2022,TAH,PM10,16,2
08/09/2022,TLA,PM10,22,2
08/09/2022,TLA,PM2.5,9,2
08/09/2022,UIZ,PM10,19,2
08/09/2022,UIZ,PM2.5,8,2
08/09/2022,VIF,PM10,15,2
08/09/2022,CCA,PM2.5,9,2
08/09/2022,MPA,PM10,18,2
08/09/2022,MPA,PM2.5,12,2
08/09/2022,BJU,PM10,15,2
08/09/2022,BJU,PM2.5,9,2
08/09/2022,INN,PM10,10,2
08/09/2022,INN,PM2.5,7,2
08/09/2022,FAR,PM2.5,5,2
09/09/2022,ACO,PM10,27,2
09/09/2022,ATI,PM10,24,2
09/09/2022,CAM,PM10,39,2
09/09/2022,CAM,PM2.5,19,2
09/09/2022,MON,PM2.5,15,2
09/09/2022,CHO,PM10,32,2
09/09/2022,CUA,PM10,21,2
09/09/2022,CUT,PM10,31,2
09/09/2022,FAC,PM10,28,2
09/09/2022,MER,PM10,32,2
09/09/2022,MER,PM2.5,18,2
09/09/2022,NEZ,PM10,26,2
09/09/2022,NEZ,PM2.5,16,2
09/09/2022,SAG,PM10,38,2
09/09/2022,SAG,PM2.5,16,2
09/09/2022,SFE,PM10,20,2
09/09/2022,SFE,PM2.5,13,2
09/09/2022,TAH,PM10,28,2
09/09/2022,TLA,PM10,40,2
09/09/2022,TLA,PM2.5,19,2
09/09/2022,UAX,PM2.5,15,2
09/09/2022,UIZ,PM10,29,2
09/09/2022,UIZ,PM2.5,14,2
09/09/2022,VIF,PM10,36,2
09/09/2022,CCA,PM2.5,14,2
09/09/2022,MPA,PM10,27,2
09/09/2022,MPA,PM2.5,16,2
09/09/2022,BJU,PM10,27,2
09/09/2022,BJU,PM2.5,17,2
09/09/2022,INN,PM10,17,2
09/09/2022,INN,PM2.5,11,2
09/09/2022,FAR,PM2.5,11,2
10/09/2022,ACO,PM10,35,2
10/09/2022,ATI,PM10,25,2
10/09/2022,CAM,PM10,33,2
10/09/2022,CAM,PM2.5,15,2
10/09/2022,MON,PM2.5,18,2
10/09/2022,CHO,PM10,44,2
10/09/2022,CUA,PM10,27,2
10/09/2022,CUT,PM10,31,2
10/09/2022,FAC,PM10,32,2
10/09/2022,MER,PM10,32,2
10/09/2022,MER,PM2.5,17,2
10/09/2022,NEZ,PM10,32,2
10/09/2022,SAG,PM10,46,2
10/09/2022,SAG,PM2.5,19,2
10/09/2022,SFE,PM10,20,2
10/09/2022,SFE,PM2.5,12,2
10/09/2022,TAH,PM10,34,2
10/09/2022,TLA,PM10,38,2
10/09/2022,TLA,PM2.5,18,2
10/09/2022,UAX,PM2.5,16,2
10/09/2022,UIZ,PM10,35,2
10/09/2022,UIZ,PM2.5,18,2
10/09/2022,VIF,PM10,42,2
10/09/2022,CCA,PM2.5,13,2
10/09/2022,MPA,PM10,32,2
10/09/2022,MPA,PM2.5,21,2
10/09/2022,BJU,PM10,26,2
10/09/2022,BJU,PM2.5,15,2
10/09/2022,INN,PM10,19,2
10/09/2022,INN,PM2.5,12,2
10/09/2022,FAR,PM2.5,13,2
11/09/2022,ACO,PM10,23,2
11/09/2022,ATI,PM10,17,2
11/09/2022,MON,PM2.5,12,2
11/09/2022,CHO,PM10,29,2
11/09/2022,CUA,PM10,19,2
11/09/2022,CUT,PM10,23,2
11/09/2022,FAC,PM10,23,2
11/09/2022,MER,PM10,20,2
11/09/2022,MER,PM2.5,12,2
11/09/2022,NEZ,PM10,19,2
11/09/2022,SAG,PM10,25,2
11/09/2022,SAG,PM2.5,11,2
11/09/2022,SFE,PM10,17,2
11/09/2022,SFE,PM2.5,10,2
11/09/2022,TAH,PM10,21,2
11/09/2022,TLA,PM10,29,2
11/09/2022,TLA,PM2.5,13,2
11/09/2022,UAX,PM2.5,11,2
11/09/2022,UIZ,PM10,20,2
11/09/2022,UIZ,PM2.5,9,2
11/09/2022,VIF,PM10,24,2
11/09/2022,CCA,PM2.5,9,2
11/09/2022,MPA,PM10,27,2
11/09/2022,MPA,PM2.5,17,2
11/09/2022,BJU,PM10,19,2
11/09/2022,BJU,PM2.5,11,2
11/09/2022,INN,PM10,18,2
11/09/2022,INN,PM2.5,11,2
11/09/2022,FAR,PM2.5,9,2
12/09/2022,ACO,PM10,20,2
12/09/2022,ATI,PM10,19,2
12/09/2022,MON,PM2.5,9,2
12/09/2022,CHO,PM10,28,2
12/09/2022,CUA,PM10,21,2
12/09/2022,CUT,PM10,26,2
12/09/2022,FAC,PM10,25,2
12/09/2022,MER,PM10,20,2
12/09/2022,MER,PM2.5,10,2
12/09/2022,NEZ,PM10,21,2
12/09/2022,SAG,PM10,23,2
12/09/2022,SAG,PM2.5,8,2
12/09/2022,SFE,PM10,20,2
12/09/2022,SFE,PM2.5,12,2
12/09/2022,TAH,PM10,23,2
12/09/2022,TLA,PM10,31,2
12/09/2022,TLA,PM2.5,13,2
12/09/2022,UAX,PM2.5,9,2
12/09/2022,UIZ,PM10,27,2
12/09/2022,UIZ,PM2.5,10,2
12/09/2022,VIF,PM10,28,2
12/09/2022,CCA,PM2.5,11,2
12/09/2022,MPA,PM10,26,2
12/09/2022,MPA,PM2.5,14,2
12/09/2022,BJU,PM10,21,2
12/09/2022,BJU,PM2.5,11,2
12/09/2022,INN,PM10,18,2
12/09/2022,INN,PM2.5,12,2
12/09/2022,FAR,PM2.5,8,2
13/09/2022,ACO,PM10,22,2
13/09/2022,ATI,PM10,27,2
13/09/2022,MON,PM2.5,11,2
13/09/2022,CHO,PM10,40,2
13/09/2022,CUA,PM10,27,2
13/09/2022,CUT,PM10,36,2
13/09/2022,FAC,PM10,31,2
13/09/2022,MER,PM10,24,2
13/09/2022,MER,PM2.5,13,2
13/09/2022,NEZ,PM10,23,2
13/09/2022,NEZ,PM2.5,7,2
13/09/2022,SAG,PM10,28,2
13/09/2022,SAG,PM2.5,10,2
13/09/2022,SFE,PM10,26,2
13/09/2022,SFE,PM2.5,16,2
13/09/2022,TAH,PM10,23,2
13/09/2022,TLA,PM10,35,2
13/09/2022,TLA,PM2.5,16,2
13/09/2022,UAX,PM2.5,11,2
13/09/2022,UIZ,PM10,22,2
13/09/2022,UIZ,PM2.5,10,2
13/09/2022,VIF,PM10,30,2
13/09/2022,CCA,PM2.5,14,2
13/09/2022,MPA,PM10,27,2
13/09/2022,MPA,PM2.5,16,2
13/09/2022,BJU,PM10,26,2
13/09/2022,BJU,PM2.5,16,2
13/09/2022,INN,PM10,21,2
13/09/2022,INN,PM2.5,15,2
13/09/2022,FAR,PM2.5,8,2
14/09/2022,ACO,PM10,22,2
14/09/2022,ATI,PM10,24,2
14/09/2022,MON,PM2.5,10,2
14/09/2022,CHO,PM10,40,2
14/09/2022,CUA,PM10,29,2
14/09/2022,CUT,PM10,35,2
14/09/2022,FAC,PM10,34,2
14/09/2022,MER,PM10,23,2
14/09/2022,MER,PM2.5,12,2
14/09/2022,NEZ,PM10,26,2
14/09/2022,NEZ,PM2.5,7,2
14/09/2022,SAG,PM10,30,2
14/09/2022,SAG,PM2.5,13,2
14/09/2022,SFE,PM10,28,2
14/09/2022,SFE,PM2.5,17,2
14/09/2022,TAH,PM10,25,2
14/09/2022,TLA,PM10,39,2
14/09/2022,TLA,PM2.5,18,2
14/09/2022,UAX,PM2.5,11,2
14/09/2022,UIZ,PM10,23,2
14/09/2022,UIZ,PM2.5,10,2
14/09/2022,VIF,PM10,35,2
14/09/2022,CCA,PM2.5,14,2
14/09/2022,MPA,PM10,27,2
14/09/2022,MPA,PM2.5,16,2
14/09/2022,BJU,PM10,25,2
14/09/2022,BJU,PM2.5,14,2
14/09/2022,INN,PM10,19,2
14/09/2022,INN,PM2.5,13,2
14/09/2022,FAR,PM2.5,9,2
15/09/2022,ACO,PM10,18,2
15/09/2022,ATI,PM10,20,2
15/09/2022,MON,PM2.5,11,2
15/09/2022,CHO,PM10,36,2
15/09/2022,CUA,PM10,20,2
15/09/2022,CUT,PM10,34,2
15/09/2022,FAC,PM10,23,2
15/09/2022,MER,PM10,19,2
15/09/2022,MER,PM2.5,10,2
15/09/2022,NEZ,PM10,23,2
15/09/2022,NEZ,PM2.5,10,2
15/09/2022,SAG,PM10,28,2
15/09/2022,SAG,PM2.5,14,2
15/09/2022,SFE,PM10,17,2
15/09/2022,SFE,PM2.5,9,2
15/09/2022,TAH,PM10,24,2
15/09/2022,TLA,PM10,30,2
15/09/2022,TLA,PM2.5,12,2
15/09/2022,UAX,PM2.5,10,2
15/09/2022,UIZ,PM10,22,2
15/09/2022,UIZ,PM2.5,9,2
15/09/2022,VIF,PM10,34,2
15/09/2022,CCA,PM2.5,11,2
15/09/2022,MPA,PM10,23,2
15/09/2022,MPA,PM2.5,13,2
15/09/2022,BJU,PM10,19,2
15/09/2022,BJU,PM2.5,10,2
15/09/2022,INN,PM10,13,2
15/09/2022,INN,PM2.5,8,2
15/09/2022,FAR,PM2.5,9,2
16/09/2022,ACO,PM10,10,2
16/09/2022,ATI,PM10,11,2
16/09/2022,CHO,PM10,32,2
16/09/2022,CUA,PM10,13,2
16/09/2022,CUT,PM10,13,2
16/09/2022,FAC,PM10,15,2
16/09/2022,NEZ,PM10,16,2
16/09/2022,SFE,PM10,12,2
16/09/2022,SFE,PM2.5,8,2
16/09/2022,TAH,PM10,20,2
16/09/2022,TLA,PM10,19,2
16/09/2022,TLA,PM2.5,9,2
16/09/2022,UAX,PM2.5,9,2
16/09/2022,UIZ,PM10,15,2
16/09/2022,UIZ,PM2.5,9,2
16/09/2022,VIF,PM10,20,2
16/09/2022,MPA,PM10,22,2
16/09/2022,MPA,PM2.5,16,2
16/09/2022,BJU,PM10,12,2
16/09/2022,BJU,PM2.5,7,2
16/09/2022,INN,PM10,12,2
16/09/2022,INN,PM2.5,9,2
17/09/2022,ACO,PM10,14,2
17/09/2022,ATI,PM10,12,2
17/09/2022,MON,PM2.5,10,2
17/09/2022,CUA,PM10,12,2
17/09/2022,CUT,PM10,17,2
17/09/2022,FAC,PM10,15,2
17/09/2022,MER,PM10,20,2
17/09/2022,MER,PM2.5,13,2
17/09/2022,NEZ,PM10,18,2
17/09/2022,NEZ,PM2.5,8,2
17/09/2022,SAG,PM10,23,2
17/09/2022,SAG,PM2.5,13,2
17/09/2022,TAH,PM10,20,2
17/09/2022,TLA,PM10,22,2
17/09/2022,TLA,PM2.5,11,2
17/09/2022,UAX,PM2.5,9,2
17/09/2022,UIZ,PM10,22,2
17/09/2022,UIZ,PM2.5,13,2
17/09/2022,VIF,PM10,18,2
17/09/2022,MPA,PM10,15,2
17/09/2022,MPA,PM2.5,11,2
17/09/2022,BJU,PM10,14,2
17/09/2022,BJU,PM2.5,9,2
17/09/2022,INN,PM10,13,2
17/09/2022,INN,PM2.5,9,2
18/09/2022,ACO,PM10,12,2
18/09/2022,ATI,PM10,12,2
18/09/2022,MON,PM2.5,9,2
18/09/2022,CUA,PM10,13,2
18/09/2022,CUT,PM10,15,2
18/09/2022,FAC,PM10,16,2
18/09/2022,MER,PM10,17,2
18/09/2022,MER,PM2.5,12,2
18/09/2022,NEZ,PM10,19,2
18/09/2022,NEZ,PM2.5,9,2
18/09/2022,SAG,PM10,14,2
18/09/2022,SAG,PM2.5,8,2
18/09/2022,SFE,PM10,13,2
18/09/2022,SFE,PM2.5,10,2
18/09/2022,TAH,PM10,15,2
18/09/2022,TLA,PM10,21,2
18/09/2022,TLA,PM2.5,13,2
18/09/2022,UAX,PM2.5,11,2
18/09/2022,UIZ,PM10,18,2
18/09/2022,UIZ,PM2.5,14,2
18/09/2022,VIF,PM10,15,2
18/09/2022,CCA,PM2.5,10,2
18/09/2022,MPA,PM10,18,2
18/09/2022,MPA,PM2.5,14,2
18/09/2022,BJU,PM10,15,2
18/09/2022,BJU,PM2.5,12,2
18/09/2022,INN,PM10,10,2
18/09/2022,INN,PM2.5,8,2
18/09/2022,FAR,PM2.5,8,2
19/09/2022,ACO,PM10,13,2
19/09/2022,ATI,PM10,12,2
19/09/2022,MON,PM2.5,11,2
19/09/2022,CUA,PM10,13,2
19/09/2022,CUT,PM10,19,2
19/09/2022,FAC,PM10,14,2
19/09/2022,MER,PM10,17,2
19/09/2022,MER,PM2.5,10,2
19/09/2022,NEZ,PM10,19,2
19/09/2022,NEZ,PM2.5,9,2
19/09/2022,SAG,PM10,17,2
19/09/2022,SAG,PM2.5,8,2
19/09/2022,SFE,PM10,13,2
19/09/2022,SFE,PM2.5,9,2
19/09/2022,UAX,PM2.5,11,2
19/09/2022,VIF,PM10,16,2
19/09/2022,CCA,PM2.5,10,2
19/09/2022,MPA,PM10,21,2
19/09/2022,MPA,PM2.5,17,2
19/09/2022,BJU,PM10,16,2
19/09/2022,BJU,PM2.5,11,2
20/09/2022,ACO,PM10,14,2
20/09/2022,ATI,PM10,16,2
20/09/2022,CUA,PM10,16,2
20/09/2022,CUT,PM10,22,2
20/09/2022,FAC,PM10,18,2
20/09/2022,MER,PM10,22,2
20/09/2022,MER,PM2.5,11,2
20/09/2022,SAG,PM10,18,2
20/09/2022,SAG,PM2.5,7,2
20/09/2022,SFE,PM10,14,2
20/09/2022,SFE,PM2.5,7,2
20/09/2022,TAH,PM10,21,2
20/09/2022,UAX,PM2.5,9,2
20/09/2022,VIF,PM10,22,2
20/09/2022,CCA,PM2.5,7,2
20/09/2022,MPA,PM10,21,2
20/09/2022,MPA,PM2.5,14,2
20/09/2022,BJU,PM10,17,2
20/09/2022,BJU,PM2.5,9,2
20/09/2022,INN,PM10,12,2
20/09/2022,INN,PM2.5,7,2
20/09/2022,FAR,PM2.5,6,2
20/09/2022,SAC,PM2.5,12,2
21/09/2022,ATI,PM10,16,2
21/09/2022,CUA,PM10,17,2
21/09/2022,CUT,PM10,24,2
21/09/2022,MER,PM10,18,2
21/09/2022,MER,PM2.5,8,2
21/09/2022,SAG,PM10,23,2
21/09/2022,SAG,PM2.5,8,2
21/09/2022,SFE,PM10,15,2
21/09/2022,SFE,PM2.5,7,2
21/09/2022,TAH,PM10,21,2
21/09/2022,UAX,PM2.5,8,2
21/09/2022,UIZ,PM10,26,2
21/09/2022,UIZ,PM2.5,9,2
21/09/2022,VIF,PM10,24,2
21/09/2022,CCA,PM2.5,9,2
21/09/2022,MPA,PM10,23,2
21/09/2022,MPA,PM2.5,13,2
21/09/2022,BJU,PM10,18,2
21/09/2022,BJU,PM2.5,9,2
21/09/2022,INN,PM10,13,2
21/09/2022,INN,PM2.5,7,2
21/09/2022,FAR,PM2.5,6,2
21/09/2022,SAC,PM2.5,7,2
22/09/2022,ACO,PM10,16,2
22/09/2022,ATI,PM10,21,2
22/09/2022,CUA,PM10,21,2
22/09/2022,CUT,PM10,29,2
22/09/2022,SFE,PM10,17,2
22/09/2022,SFE,PM2.5,8,2
22/09/2022,UAX,PM2.5,6,2
22/09/2022,UIZ,PM10,23,2
22/09/2022,UIZ,PM2.5,7,2
22/09/2022,VIF,PM10,29,2
22/09/2022,CCA,PM2.5,8,2
22/09/2022,MPA,PM10,19,2
22/09/2022,MPA,PM2.5,9,2
22/09/2022,BJU,PM10,16,2
22/09/2022,BJU,PM2.5,7,2
22/09/2022,INN,PM10,14,2
22/09/2022,INN,PM2.5,8,2
22/09/2022,SAC,PM2.5,6,2
23/09/2022,ACO,PM10,19,2
23/09/2022,ATI,PM10,20,2
23/09/2022,MON,PM2.5,11,2
23/09/2022,CHO,PM10,41,2
23/09/2022,CUA,PM10,21,2
23/09/2022,CUT,PM10,26,2
23/09/2022,NEZ,PM2.5,7,2
23/09/2022,SAG,PM10,25,2
23/09/2022,SAG,PM2.5,8,2
23/09/2022,SFE,PM10,19,2
23/09/2022,SFE,PM2.5,10,2
23/09/2022,UAX,PM2.5,10,2
23/09/2022,UIZ,PM10,25,2
23/09/2022,UIZ,PM2.5,10,2
23/09/2022,VIF,PM10,32,2
23/09/2022,CCA,PM2.5,10,2
23/09/2022,MPA,PM10,23,2
23/09/2022,MPA,PM2.5,14,2
23/09/2022,BJU,PM10,18,2
23/09/2022,BJU,PM2.5,9,2
23/09/2022,INN,PM10,16,2
23/09/2022,INN,PM2.5,10,2
23/09/2022,SAC,PM2.5,9,2
24/09/2022,ACO,PM10,20,2
24/09/2022,ATI,PM10,24,2
24/09/2022,MON,PM2.5,13,2
24/09/2022,CHO,PM10,25,2
24/09/2022,CUA,PM10,25,2
24/09/2022,CUT,PM10,31,2
24/09/2022,MER,PM10,24,2
24/09/2022,MER,PM2.5,16,2
